race,wealth,weight
White,11450,9021.6713555
White,10000,9036.8036826
White,10000,9104.1395228
White,10000,8844.1424686
White,10000,9111.7125876
White,2552500,8379.9696551
White,2551500,9864.5183233
White,2552500,7069.1500423
White,2552500,8467.3798714
White,2551500,7621.72062
Hispanic,25210,5654.4537806
Hispanic,20820,5664.6608195
Hispanic,24000,5685.2450221
Hispanic,12820,5699.3796449
Hispanic,18930,5673.1443697
White,535600,6720.3248376
White,535600,6748.7219765
White,536600,7265.2056546
White,535600,6934.5483769
White,536600,7376.8335162
Black,10000,2018.6607511
Black,10000,2060.2146301
Black,10000,2056.0677018
Black,10000,2072.491653
Black,10000,2057.7309478
Hispanic,19000,2487.4170563
Hispanic,20000,2486.9379569
Hispanic,20000,2492.5908822
Hispanic,20000,2487.5068156
Hispanic,20000,2493.5352198
Hispanic,31900,3040.0249425
Hispanic,30300,2969.3957347
Hispanic,29200,2921.6754568
Hispanic,28700,2992.5551627
Hispanic,31000,2899.0892683
White,10000,8950.8382726
White,10000,8917.3866122
White,10000,8967.4001261
White,10000,8878.4331333
White,10000,8949.5570998
White,60932000,66.998333055
White,60931000,66.330633283
White,60923000,68.221887709
White,60932000,68.087356587
White,60931000,66.349218179
White,11700,8641.7961807
White,12700,8646.2810537
White,11700,8637.8206992
White,11700,8641.9147457
White,11700,8636.3362532
Black,100500,2089.8603724
Black,106000,1952.1788857
Black,102000,2033.46109
Black,102000,1952.9309413
Black,102000,1987.3084655
White,4737020,3844.6333295
White,4737130,4213.7191801
White,4736020,4571.0273009
White,4726020,4093.9205967
White,4737030,3961.34391
White,717900,3553.5620517
White,1090500,3565.4473007
White,1970020,2961.5562072
White,1499000,3659.597663
White,1273430,3898.0582287
White,353800,3480.0861237
White,346500,3340.3585053
White,349100,3382.1854577
White,345390,3368.459724
White,390600,3346.9404665
Hispanic,10000,2203.1867218
Hispanic,10000,2113.4962354
Hispanic,10000,2122.6447283
Hispanic,10000,2219.2465747
Hispanic,10000,2142.3231141
White,4981000,823.47623079
White,4991000,843.02549794
White,6433200,875.29319565
White,5913000,843.49419196
White,6241000,837.87037023
Hispanic,10000,2627.2647448
Hispanic,10000,2700.9346197
Hispanic,10000,2664.4092815
Hispanic,10000,2693.074999
Hispanic,10000,2677.6517471
White,651800,9346.8632985
White,650900,9386.3590346
White,650900,10104.702634
White,650900,9644.8129044
White,651800,10259.958576
White,48200,8932.6809234
White,51500,8463.9582272
White,50050,8624.6110032
White,45900,8510.0636754
White,45500,8545.8618536
White,409850,17925.732668
White,387950,16796.595325
White,407150,17080.91944
White,386140,17518.061259
White,389240,16840.308393
White,3491300,2913.3255419
White,3464300,3192.6430921
White,3498300,3464.3220052
White,3456000,3100.4973683
White,3498300,3001.4582663
Asian,386700,1752.3995791
Asian,388000,1746.9791325
Asian,387200,1883.9728189
Asian,387700,1778.3898503
Asian,387800,1908.0344837
White,10000,6280.290078
White,10000,6389.5824679
White,10000,6308.7841494
White,10000,6343.8214517
White,10000,6324.036722
White,3142800,501.83914376
White,2663900,537.51154359
White,2562000,563.94295606
White,2582800,537.04191434
White,2808000,505.17331758
White,387500,21650.688221
White,384500,19994.97593
White,381800,20680.26709
White,382600,20463.141726
White,385600,20189.937253
White,10000,7486.5856133
White,10000,7792.1255603
White,10000,7704.956594
White,10000,7465.3333608
White,10000,7812.8148947
White,2892000,9940.3476515
White,2917000,11707.607865
White,2907000,8388.0336308
White,2919000,10054.279074
White,2891000,9046.5922844
White,10000,13994.353838000001
White,10000,13653.715207
White,10000,13785.86162
White,10000,13702.78656
White,10000,13602.648843
Black,12700,1627.8472024
Black,14200,1664.9558409
Black,12400,1615.8557698
Black,12500,1654.7629909
Black,12800,1623.1620417
White,4367100,3858.3880813
White,4363500,4231.0129396
White,4362100,4587.8234196
White,4361200,4111.7075517
White,4361800,3975.2812402
Black,10000,2995.2874629
Black,10000,3095.6014965
Black,10000,3001.6399673
Black,10000,3089.8260693
Black,10000,3022.8898622
Black,1020200,8331.3003113
Black,1018000,8302.4742446
Black,1001000,9119.6355741
Black,982610,8511.8087285
Black,1052810,9227.8746287
White,10000,8315.0326937
White,10000,8270.3163003
White,10000,8310.6966027
White,10000,8203.6650303
White,10000,8324.4090003
Asian,3646000,2071.153994
Asian,3647000,2285.8251593
Asian,3646000,2481.1271542
Asian,3646000,2244.6466777
Asian,3645000,2155.4880002
White,7537000,853.55794414
White,5597000,858.53158576
White,4614000,891.36688337
White,4566000,859.03696518
White,4665000,868.71321644
Black,10000,3738.1321862
Black,11100,3764.7332767
Black,10100,3713.951035
Black,21100,3791.7744634
Black,21100,3713.8246357
White,526110,1213.9076042
White,526110,1213.4846601
White,526220,1248.5816551
White,526110,1242.4129595
White,526120,1301.8263878
White,14420,10276.582287
White,22420,10427.070757
White,20430,10318.902036
White,21420,10316.769139
White,22420,10326.491659
White,90600,13538.708922
White,90600,13552.968188
White,91500,13534.234887
White,91200,13548.311686
White,90100,13537.065739
Hispanic,25130,2245.3129629
Hispanic,27850,2141.8223688
Hispanic,24130,2144.6503997
Hispanic,25240,2191.6820965
Hispanic,25180,2111.4748877
White,359936000,7.331383193
White,360393500,7.3620767985
White,358312500,7.4482482533
White,362848600,7.5849718487
White,361543600,7.3721639071
White,283300,7281.9227567
White,282300,7304.6879067
White,283300,7869.1729722
White,282300,7499.6597106
White,282300,7987.8759839
White,86601,6368.0249063
White,144201,4079.2582105
White,61001,6130.5454961
White,103201,6132.3162964
White,132001,6055.2619429
White,53990,9502.5709029
White,51990,9493.9122118
White,50980,9550.3319563
White,53990,9519.2297328
White,55990,9514.0123519
Black,245300,2285.25578
Black,265300,2065.0502608
Black,155300,2142.68541
Black,255300,2194.5082247
Black,188300,2138.0384715
White,29306500,485.63433032
White,28746500,487.81026324
White,25151500,490.36914337
White,31141500,495.41218243
White,33281500,493.98006826
White,45650,8234.1332426
White,44650,8354.7124467
White,76650,8268.0420313
White,44650,8266.3330431
White,51250,8274.1232326
White,3140600,1956.964818
White,3229600,4000.2394655
White,2940400,1891.6929662
White,2875500,1956.49979
White,2734500,1926.2678456
White,194000,12137.369042
White,194000,11500.487417
White,193900,11718.775974
White,195100,11563.133653
White,193500,11611.774784
White,935200,7184.4264304
White,949300,7204.2245135
White,941200,7764.3663023
White,940300,7394.2161133
White,938300,7879.8170586
White,17190,2279.7031963
White,18690,2300.3518753
White,21200,2244.0720694
White,26800,2278.3051216
White,25090,2255.8170453
Asian,2972900,769.99162986
Asian,2524600,900.51555135
Asian,2403700,646.03096904
Asian,2487500,766.19443508
Asian,2597500,694.9429534
Black,365300,1773.8705621
Black,333500,1691.7565821
Black,347500,1749.0496265
Black,373000,1704.080279
Black,361500,1726.2524266
White,49600,6368.3570675
White,47600,6374.8196953999995
White,54600,6341.3500533
White,36600,6285.4131629
White,43600,6350.5132383
White,677500,13005.308064
White,677600,13042.892662
White,676500,14063.964116
White,677600,13396.247999
White,676500,14273.161728
White,7154000,1117.4331527
White,7183900,1212.6430996
White,6615900,1271.4793602
White,7139300,1213.301002
White,7069000,1141.3179841
White,1941200,4334.4501513
White,1945200,5103.8185668
White,1943200,3654.713593
White,1946700,4379.8381449
White,2009700,3941.755811
White,10000,15082.524922
White,10000,14621.424956
White,10000,14913.317393
White,10000,14762.762304
White,10000,14718.132791
Hispanic,10000,8557.0617019
Hispanic,10000,8777.933435
Hispanic,10000,8656.8201119
Hispanic,10000,8698.1307867
Hispanic,10000,8706.2923257
White,838200,9785.8244287
White,838200,9817.9625344
White,850200,10576.549175
White,853200,10079.865005
White,860300,10739.10568
Hispanic,464100,5986.0589009
Hispanic,464000,5998.0503321
Hispanic,464000,6456.9141549
Hispanic,464000,6152.4934636
Hispanic,464100,6550.7085046
White,121210,2170.030547
White,116820,2087.1192184
White,101520,2050.3953429
White,100730,2095.3600477
White,103310,2018.6778587
Asian,899000,1162.6008845
Asian,900000,1174.1631745
Asian,899000,1266.8503611
Asian,900000,1217.8020038
Asian,900000,1288.9238603
White,299000,3456.0531993
White,298000,3319.2902154
White,299000,3364.8722267
White,299000,3349.0373489
White,299000,3331.7863187
White,183688300,55.297552548
White,178484400,55.616999087
White,185511000,56.053885308
White,186507000,57.3058094
White,196034700,55.814127532
White,10000,6884.3796396
White,10000,6865.636
White,10000,6956.3394285
White,10000,6729.2584896
White,10000,6950.3347698
White,10000,7895.7528169
White,10000,7873.7002885
White,10000,7910.9151673
White,10000,7841.4703024
White,10000,7895.8247865
White,1198920,7583.4248676
White,1182720,7612.3215148
White,1199415,8196.9797034
White,1199515,7817.2590919
White,1206915,8321.6685763
Hispanic,10000,1839.3096139
Hispanic,10000,1862.194982
Hispanic,10000,1863.5345798
Hispanic,10000,1853.4241635
Hispanic,10000,1860.3308365
Black,10000,6100.182499
Black,10000,6130.9290081
Black,10000,6039.0566823
Black,10000,6136.065618
Black,10000,6052.8858392
White,3174000,7611.5891333
White,3175000,7981.2375996
White,3175000,8189.5271722
White,3175000,7876.7368309
White,3174000,7842.0570505
Hispanic,109100,3291.3447813
Hispanic,108100,3123.0696641
Hispanic,109100,3139.7155489
Hispanic,109100,3178.4508055
Hispanic,109100,3103.5135302
Hispanic,10000,4730.0695459
Hispanic,10000,4724.7196675
Hispanic,10000,4737.513908
Hispanic,10000,4719.6392576
Hispanic,10000,4736.4392594
White,394110,9964.9609583
White,394020,9202.9016572
White,394170,9518.3142474
White,394010,9418.379975
White,394170,9292.6346926
White,303200,3624.6030741
White,303200,3639.480472
White,303300,3918.9057152
White,303300,3738.5356098
White,303300,3978.5126457
White,23687970,659.03192296
White,23670790,675.02048379
White,23687300,683.63831781
White,23667900,682.55369586
White,23680340,661.86987026
Black,393800,4510.7548198
Black,381800,4495.8409883
Black,376100,4935.5409996
Black,398800,4608.3203807
Black,376500,4995.5177625
White,10000,1746.3272212
White,10000,1765.3712857
White,10000,1760.8028544
White,10000,1763.3332805
White,10000,1765.4211788
Black,147300,1525.2079232
Black,138300,1565.2024286
Black,140300,1537.8090884
Black,156300,1556.4313478
Black,139300,1543.4474939
Black,294960,8438.1490119
Black,317470,7835.4574085
Black,287460,8226.8504733
Black,307460,8055.5562808
Black,313190,8099.5525234
White,6932200,3801.9393255
White,6972200,4088.573754
White,7041200,4242.9397819
White,6912100,4082.3416179
White,6892200,3880.5404851
Black,135570,10256.481701
Black,142370,9781.7004225
Black,133370,10112.967581
Black,144370,9852.9557744
Black,145370,9981.1546583
Hispanic,10000,5260.2358057
Hispanic,10000,5067.2559163
Hispanic,10000,5188.7174277
Hispanic,10000,5171.3409952
Hispanic,10000,5105.1079734
White,322700,10894.429632
White,351500,10928.907286
White,328810,10977.772401
White,324660,10911.925449
White,355500,10966.535854
Black,255180,3279.4393739
Black,215300,3105.0962269
Black,250200,3217.7230818
Black,242900,3117.1507455
Black,224870,3142.4638678
Black,25850,2624.0268407
Black,25850,2599.0434289
Black,26850,2526.4520611
Black,26850,2676.6600574
Black,25750,2561.5571051
White,236905000,46.161938256
White,233617600,45.758849138
White,250936400,46.117435847
White,230783100,47.052508528
White,260937900,46.43479653
White,764700,13270.593405
White,755800,13916.530515
White,727200,15087.666317
White,762700,13731.080099
White,749000,15323.510658
White,19090,6864.3253373
White,21980,6765.9507943
White,18190,6841.3962277
White,16090,6760.362199
White,13760,6820.2104585
White,3938840,1683.2077995
White,3928050,1790.0154537
White,3925340,1863.0235201
White,3922840,1789.8724126
White,3921340,1694.210021
Black,10000,2647.7552653
Black,10000,2623.890292
Black,10000,2621.1365973
Black,10000,2668.2649801
Black,10000,2615.641417
White,30250,13152.228041
White,30250,12657.340358
White,30150,12674.401233
White,29250,12933.862326
White,30150,12526.824565
White,387890,8301.8252352
White,382900,8330.2184175
White,326880,8973.7196927
White,352880,8555.0199441
White,393890,9109.0711393
White,718000,8684.7041329
White,651500,8707.2866414
White,680000,9384.1761957
White,659300,8937.5543609
White,667600,9527.2144945
Black,10000,1750.5908864
Black,10000,1771.2633611
Black,10000,1753.1199069
Black,10000,1771.2375001
Black,10000,1763.0578961
White,48114500,144.95821076
White,47091000,144.41315866
White,48023900,146.19301946
White,49367900,146.54342534
White,48107200,147.05312026
Hispanic,70500,19696.765493
Hispanic,215600,17009.22657
Hispanic,56100,19739.968869
Hispanic,27100,19701.633851
Hispanic,28300,19742.394753
White,4514000,6036.9654862
White,3742000,6469.6015332
White,3815000,6651.0425497
White,3714000,6404.4975935
White,4242000,6167.2270204
Hispanic,10000,7248.6442014
Hispanic,10000,7250.9996647
Hispanic,10000,7264.0268663
Hispanic,10000,7255.3699984
Hispanic,10000,7266.4604313
White,2431820,6560.4838139
White,2432830,7722.1946422
White,2440830,5526.0361967
White,2431920,6628.0690727
White,2432920,5956.3551747
White,10000,9844.3886191
White,10000,9813.3574161
White,10000,9860.5708801
White,10000,9770.8144961
White,10000,9844.3482482
Black,10000,5128.7039915
Black,10000,5142.1087561
Black,10000,5067.4009817
Black,10000,5123.6416271
Black,10000,5094.9652817
Hispanic,42950,7386.8361682
Hispanic,36750,7180.4766541
Hispanic,53750,7307.0125913
Hispanic,107750,7400.5870075
Hispanic,102750,7378.1840402
Hispanic,39900,2123.1493555
Hispanic,41800,2126.9819216
Hispanic,46300,2134.7109329
Hispanic,40400,2140.0182386
Hispanic,55400,2130.1673477
White,20700,3668.5653954
White,20600,3556.2554275
White,20600,3543.2714103
White,20700,3633.3352588
White,20700,3581.5021279
Black,26150,5964.8019457
Black,27610,5989.4856432
Black,31710,5922.0377355
Black,23510,5946.7316163
Black,60210,5928.4649749
White,41253000,764.18091974
White,41253000,766.6806096
White,41254000,762.74314162
White,41252000,771.92444713
White,41253000,775.61786773
White,10322000,662.85595145
White,11523000,700.51763297
White,10781000,721.45489896
White,6111000,696.05821619
White,13085000,675.17797971
Black,182700,3008.1047039
Black,216500,2860.7841947
Black,238800,2858.6039016
Black,277700,2942.6471433
Black,237700,2829.494475
Hispanic,387800,2446.6018707
Hispanic,387800,2454.7408609
Hispanic,386800,2639.5161784
Hispanic,386800,2520.2351576
Hispanic,386900,2678.4838524
White,10000,11686.133591
White,10000,11690.38605
White,10000,11678.800076
White,10000,11685.31532
White,10000,11681.086852
White,41481220,79.499740208
White,41483000,79.792007951
White,41484020,79.091999278
White,41481620,80.118395386
White,41482500,80.75191332
Black,10000,1996.3468452
Black,10000,2006.4089533
Black,10000,1976.3427991
Black,10000,2008.0899613
Black,10000,1980.8685316
White,23503200,2125.1887679
White,24403200,2117.4658339
White,24043200,2144.8293033
White,24075200,2105.734586
White,24058200,2127.8827504
Black,79400,2558.8023192
Black,78700,2445.2935677
Black,82000,2497.2205708
Black,77500,2494.5613613
Black,80000,2460.1639747
White,259800,9614.05101
White,258900,9837.8225558
White,259900,9547.2998543
White,259800,9782.7384515
White,258800,9558.096985
Hispanic,31380,2850.9061395
Hispanic,54380,2789.0741997
Hispanic,54380,2809.6043267
Hispanic,37370,2808.7636821
Hispanic,37380,2776.924936
Hispanic,683490,7114.0543675
Hispanic,606980,7136.0388674
Hispanic,630190,7680.3725445
Hispanic,570090,7329.2913623
Hispanic,605490,7792.148236
Asian,79300,7802.0702917
